phase,case,label,cycle,capacity_Ah,capacity_retention,resistance_Ohm,expansion_um,expansion_SEI_um,expansion_plating_um,expansion_LAMn_um,nLi_mol,Cp_Ah,Cn_Ah,delta_SEI_m,delta_pl_m,eps_n,eps_p
second_life,Cp_x0p90,$C_p\times0.9$,58.0,4.046530867367725,0.928805139690487,0.0160045466128218,176.6594524719522,20.821403156603623,133.50206294240735,22.335986372941207,0.1570817680824106,4.864243095198109,5.011239391004088,3.8231767974520534e-08,1.1014459038695856e-07,0.511756517922631,0.3734822645523502
second_life,Cp_x0p90,$C_p\times0.9$,59.0,4.037613746370496,0.9267583820887452,0.0160949615395342,180.9211364641739,20.925422182001554,137.49632661483005,22.49938766734233,0.1567443492559252,4.86235341356698,5.007373102126277,3.842276524852932e-08,1.117801612142099e-07,0.5113616857505853,0.3733371725902372
second_life,Cp_x0p90,$C_p\times0.9$,60.0,4.02859771169441,0.924688920710282,0.0161866410710078,185.3053989126468,21.029221302999595,141.6133922762492,22.662785333398,0.156403613507169,4.860464481835352,5.003506899099877,3.8613358739280574e-08,1.134413397565887e-07,0.5109668623458355,0.3731921382062834
second_life,Cp_x0p90,$C_p\times0.9$,61.0,4.019475728830327,0.9225951409156796,0.0162796156528204,189.8168593715019,21.132799248476715,145.85788165645124,22.826178466573943,0.156059218263525,4.858576308544186,4.999640803327356,3.8803546112771924e-08,1.1512884156211048e-07,0.5105720498940391,0.373047162056274
second_life,Cp_x0p90,$C_p\times0.9$,62.0,4.01025500248412,0.9204786964098188,0.0163739292086266,194.46041794814803,21.23615570121055,150.2346973614722,22.98956488546529,0.1557113734488036,4.856688916844848,4.995774866423611,3.899332678652714e-08,1.1684343259326452e-07,0.5101772536661997,0.3729022459177977
second_life,Cp_x0p90,$C_p\times0.9$,63.0,4.000934034284464,0.9183392432697112,0.0164696202640979,199.2411646526324,21.339293302220057,154.7489288138949,23.15294253651743,0.1553599760919524,4.854802328219759,4.991909136978439,3.91827056099228e-08,1.185858878738409e-07,0.509782478624392,0.3727573914403
second_life,Cp_x0p90,$C_p\times0.9$,64.0,3.991510930188692,0.9161763467534456,0.0165667283870161,204.16443052695263,21.44220882620095,159.40591140251266,23.316310298239017,0.1550049194461778,4.852916553192324,4.988043641527795,3.937167666073145e-08,1.2035701140390693e-07,0.509387727478514,0.37261259943178
second_life,Cp_x0p90,$C_p\times0.9$,65.0,3.9819833561082825,0.9139894711148512,0.0166652959631055,209.23588296970604,21.544900299075163,164.2113161944984,23.479666476132465,0.1546460886773094,4.851031608691478,4.984178420165713,3.9560236314197615e-08,1.2215766560056137e-07,0.5089930043230387,0.3724678711920615
second_life,Cp_x0p90,$C_p\times0.9$,66.0,3.9723487611401698,0.9117780308420528,0.016765366061102,214.46140238198413,21.64736738356968,169.17102486544863,23.64301013296584,0.1542833671427123,4.849147502688705,4.98031349506833,3.9748383951028575e-08,1.2398871926646677e-07,0.5085983114226319,0.372323207333204
second_life,Cp_x0p90,$C_p\times0.9$,67.0,3.9626002832552354,0.9095404508851808,0.016866980422008,219.8472128456022,21.749600269678304,174.29127761684225,23.806334959081667,0.15391648174881,4.847264304893501,4.976449015530415,3.993610155832304e-08,1.258510984678409e-07,0.508203664023536,0.372178613207584
second_life,Cp_x0p90,$C_p\times0.9$,68.0,3.952737962965896,0.9072767405430994,0.0169701896467665,225.39986193513977,21.851606407894693,179.57861111389488,23.96964441335017,0.1535454211629668,4.845381972102249,4.972584899710563,4.012340281650115e-08,1.277457581167257e-07,0.5078090537679639,0.3720340854979777
second_life,Cp_x0p90,$C_p\times0.9$,69.0,3.942759382879645,0.9049863449487734,0.0170750443586172,231.12625501963475,21.95338708778981,185.0399292151685,24.1329387166764,0.1531700847871583,4.843500498211511,4.968721142381873,4.031029009344267e-08,1.2967370233976178e-07,0.5074144801221352,0.3718896237357555
second_life,Cp_x0p90,$C_p\times0.9$,70.0,3.9326610179948687,0.9026684550043056,0.0171815963307724,237.0336608558134,22.054940724410272,190.68250382042737,24.29621631097574,0.1527903327035073,4.841619897303101,4.964857780410666,4.049676047889365e-08,1.3163597872652637e-07,0.5070199468509032,0.3717452290021359
second_life,Cp_x0p90,$C_p\times0.9$,71.0,3.92243358129731,0.9003209390500454,0.017289895403818,243.1297235368745,22.1562636066758,196.51398450735164,24.459475422847103,0.1524058112428464,4.839740185427022,4.96099485575794,4.068280715865628e-08,1.3363367581887045e-07,0.5066254582393982,0.3716009025294568
second_life,Cp_x0p90,$C_p\times0.9$,72.0,3.91207498174116,0.8979433171257115,0.0173999996440242,249.42253449860183,22.25735417415353,202.5424658736036,24.62271445084472,0.1520164370425827,4.837861376702065,4.957132406316001,4.0868427267500654e-08,1.3566793990299748e-07,0.5062310181572486,0.3714566454017753
second_life,Cp_x0p90,$C_p\times0.9$,73.0,3.901584901207697,0.8955355162131274,0.0175119705467632,255.9206302631256,22.35820887481272,208.7764934614802,24.78592792683268,0.1516221939749831,4.835983529491405,4.953270561468114,4.1053614283271926e-08,1.3773996977856008e-07,0.5058366398172994,0.3713124621002843
second_life,Cp_x0p90,$C_p\times0.9$,74.0,3.8909588472922336,0.8930965051651947,0.0176258702136108,262.6330290539241,22.458826365141327,215.22508652240865,24.94911616637415,0.1512229105752622,4.834106635031739,4.949409313747641,4.1238365739045057e-08,1.398510171472943e-07,0.5054423224570446,0.3711683519521271
second_life,Cp_x0p90,$C_p\times0.9$,75.0,3.880192197427022,0.8906252229583295,0.0177417634880575,269.56925431284844,22.55920444754291,221.8977714558416,25.11227840946391,0.1508184111591381,4.8322306965620205,4.945548681137303,4.1422677599645453e-08,1.420023900665195e-07,0.5050480679129108,0.3710243152059942
second_life,Cp_x0p90,$C_p\times0.9$,76.0,3.869276971521055,0.8881198379125607,0.0178597156468563,276.73935890569845,22.65933896364042,228.80460892975125,25.2754110123068,0.1504083951636043,4.830355750024007,4.94168874985407,4.160654222955953e-08,1.4419545376836545e-07,0.5046538849895258,0.370880354621536
second_life,Cp_x0p90,$C_p\times0.9$,77.0,3.858210265615708,0.8855796834787418,0.0179797894687435,284.15332895754995,22.75922475310264,235.95559038584767,25.43851381859965,0.1499927520336214,4.828481790901398,4.937829523596279,4.1789950153509193e-08,1.4643143537273437e-07,0.5042597740645702,0.3707364698519854
second_life,Cp_x0p90,$C_p\times0.9$,78.0,3.846993795757232,0.8830051535430506,0.0181020004625224,291.8180639515767,22.858839972247697,243.35763748037607,25.60158649895288,0.1495715440763953,4.826608816822359,4.933971010157721,4.197286126264245e-08,1.487105138008315e-07,0.5038657359339596,0.3705926607152303
second_life,Cp_x0p90,$C_p\times0.9$,79.0,3.835616485652606,0.8803937057505116,0.0182264885882985,299.74983014701127,22.95820177319535,251.02700187927064,25.76462649454525,0.1491443560718408,4.824736849223047,4.930113270083462,4.2155307051275865e-08,1.510356272068811e-07,0.5034717767806616,0.3704489288571638
second_life,Cp_x0p90,$C_p\times0.9$,80.0,3.8240721421941295,0.8777439185895995,0.0183533358978016,307.9612835484852,23.057308623784905,258.9763441102008,25.92763081449945,0.1487109554576171,4.822865914461572,4.92625637414158,4.2337284706092265e-08,1.534084322562921e-07,0.5030779038316361,0.3703052763015925
